"","year","treatment","school_code","grade","students_enrolled","students_tested","mean_scale_score","std_score","frl_pt","mll_pt","b_pt","h_pt","a_pt","w_pt"
"545",2022,1,437756,6,16,16,2398.5,-1.68,1,NA,NA,0.75,NA,NA
"546",2022,0,456796,6,318,314,2417.5,-1.35,0.962264150943396,0.411949685534591,0.050314465408805,0.911949685534591,NA,0.0188679245283019
"547",2022,1,478772,6,64,64,2454.1,-0.7,0.953125,0.296875,NA,0.875,0.0625,NA
"548",2022,0,478804,6,104,100,2452.1,-0.74,0.990384615384615,0.25,0.0384615384615385,0.942307692307692,NA,NA
"549",2022,1,478804,8,115,109,2479.8,-0.49,0.973913043478261,0.191304347826087,0.0347826086956522,0.921739130434783,NA,NA
"550",2022,0,484380,6,58,57,2422.3,-1.26,0.896551724137931,0.310344827586207,0.0689655172413793,0.810344827586207,0.0689655172413793,NA
"551",2022,1,484380,7,59,59,2416.5,-1.47,0.915254237288136,0.372881355932203,NA,0.830508474576271,NA,NA
"552",2022,0,488572,6,54,53,2493.5,-0.01,0.944444444444444,0.166666666666667,0.148148148148148,0.851851851851852,NA,NA
"553",2022,1,488704,6,71,69,2443.8,-0.88,0.943661971830986,0.253521126760563,NA,0.929577464788732,NA,NA
"554",2022,0,489560,8,142,140,2455.4,-0.86,0.929577464788732,0.0774647887323944,NA,0.964788732394366,NA,0.028169014084507
"555",2022,1,489664,7,117,111,2386.3,-1.97,0.914529914529915,0.230769230769231,0.239316239316239,0.735042735042735,NA,NA
"556",2022,0,497648,6,58,58,2455.2,-0.68,0.913793103448276,0.103448275862069,NA,0.948275862068966,NA,NA
"557",2022,1,497648,7,49,49,2456.5,-0.79,0.918367346938776,0.163265306122449,NA,0.836734693877551,NA,0.0816326530612245
"558",2022,0,498116,6,70,69,2529.7,0.63,0.8,0.0571428571428571,NA,0.785714285714286,NA,NA
"559",2022,1,503884,8,134,131,2448.7,-0.96,0.880597014925373,0.0746268656716418,NA,0.962686567164179,NA,NA
"560",2022,0,505864,7,133,127,2458,-0.77,0.93984962406015,0.150375939849624,NA,0.969924812030075,NA,NA
"561",2022,1,506396,8,88,87,2562.8,0.78,0.772727272727273,NA,NA,0.897727272727273,NA,0.0454545454545455
"562",2022,0,534412,7,137,132,2581.5,1.31,0.299270072992701,NA,0.109489051094891,0.204379562043796,0.0948905109489051,0.474452554744526
"563",2022,1,543420,6,140,139,2477.1,-0.3,0.935714285714286,0.0428571428571429,NA,0.935714285714286,NA,0.0642857142857143
"564",2022,0,543984,7,16,16,2424.1,-1.34,0.9375,NA,0.6875,0.3125,NA,NA
"565",2022,1,560184,6,27,27,2445.4,-0.85,0.814814814814815,0.222222222222222,NA,0.777777777777778,NA,NA
"566",2022,0,560184,8,15,13,2398.5,-1.72,1,NA,NA,1,NA,NA
"567",2022,1,7726864,8,61,60,2509.8,-0.03,0.836065573770492,NA,NA,0.475409836065574,NA,0.377049180327869
"568",2022,0,7730160,8,268,255,2562,0.76,0.514925373134328,NA,NA,0.514925373134328,0.0746268656716418,0.220149253731343
"569",2022,1,7731388,7,218,217,2549.3,0.76,0.541284403669725,0.0275229357798165,0.220183486238532,0.334862385321101,0.114678899082569,0.252293577981651
"570",2022,0,7731584,6,60,60,2493.6,-0.01,0.866666666666667,0.0666666666666667,NA,0.95,NA,NA
"571",2022,1,7732932,6,186,185,2564.3,1.24,0.526881720430108,NA,0.0268817204301075,0.344086021505376,0.0967741935483871,0.403225806451613
"572",2022,0,7984460,6,1384,829,2443.1,-0.9,0.723988439306358,0.142341040462428,0.144508670520231,0.692196531791908,0.0187861271676301,0.0845375722543353
"573",2022,1,7984460,8,1632,927,2462.9,-0.74,0.689338235294118,0.114583333333333,0.159313725490196,0.674632352941177,0.022671568627451,0.0986519607843137
"574",2022,0,24063580,6,14,14,2487.2,-0.12,0.642857142857143,NA,NA,0.857142857142857,NA,NA
"575",2022,1,24063612,6,20,20,2450,-0.77,0.85,NA,0.6,0.35,NA,NA
"576",2022,0,24064564,6,56,54,2502.7,0.16,0.857142857142857,0.0892857142857143,NA,1,NA,NA
"577",2022,1,24065520,6,16,16,2572.4,1.38,0.6875,NA,NA,NA,0.75,NA
"578",2022,0,24065884,6,28,28,2441.2,-0.93,0.642857142857143,NA,NA,0.5,NA,0.428571428571428
"579",2022,1,24067208,6,27,27,2506.8,0.23,0.62962962962963,NA,NA,0.777777777777778,NA,NA
"580",2022,0,24068396,6,63,62,2413.9,-1.41,0.968253968253968,0.317460317460317,NA,0.984126984126984,NA,NA
"581",2022,1,24069188,7,11,11,2475.3,-0.48,0.909090909090909,NA,NA,0.818181818181818,NA,NA
"582",2022,0,24069220,6,25,25,2476.2,-0.31,0.68,NA,NA,0.8,NA,NA
"583",2022,1,24069284,6,56,56,2442.7,-0.9,0.964285714285714,0.107142857142857,0.107142857142857,0.857142857142857,NA,NA
"584",2022,0,24071272,6,39,38,2418.1,-1.34,0.871794871794872,0.128205128205128,0.102564102564103,0.487179487179487,NA,0.230769230769231
"585",2022,1,24071500,6,62,62,2477.3,-0.29,0.967741935483871,0.241935483870968,NA,0.935483870967742,NA,NA
"586",2022,0,24071668,6,39,38,2445,-0.86,0.897435897435897,0.205128205128205,NA,0.923076923076923,NA,NA
"587",2022,1,24072088,6,93,91,2495.8,0.03,0.924731182795699,0.161290322580645,0.236559139784946,0.741935483870968,NA,NA
"588",2022,0,24072220,6,33,33,2516.8,0.4,0.96969696969697,NA,NA,1,NA,NA
"589",2022,1,24072556,6,45,45,2476.2,-0.31,0.911111111111111,0.288888888888889,0.0888888888888889,0.888888888888889,NA,NA
"590",2022,0,24073380,6,43,41,2513.6,0.35,0.953488372093023,0.116279069767442,0.302325581395349,0.697674418604651,NA,NA
"591",2022,1,24073512,6,62,59,2442.1,-0.91,0.951612903225806,0.161290322580645,0.290322580645161,0.693548387096774,NA,NA
"592",2022,0,24073544,6,64,64,2415.2,-1.39,1,0.1875,0.1875,0.75,NA,NA
"593",2022,1,24075296,6,37,37,2430.9,-1.11,0.945945945945946,0.567567567567568,NA,0.864864864864865,NA,NA
"594",2022,0,24075492,6,22,22,2590.9,1.71,0.272727272727273,NA,NA,0.363636363636364,NA,0.318181818181818
"595",2022,1,24075524,6,37,36,2489.9,-0.07,0.972972972972973,0.162162162162162,NA,0.945945945945946,NA,NA
"596",2022,0,24075724,6,38,38,2527.9,0.6,0.842105263157895,0.105263157894737,NA,0.894736842105263,0.105263157894737,NA
"597",2022,1,24076912,6,16,16,2455.3,-0.68,0.875,NA,NA,1,NA,NA
"598",2022,0,24076976,6,93,91,2453.9,-0.7,0.967741935483871,0.204301075268817,0.0752688172043011,0.89247311827957,NA,NA
"599",2022,1,24077076,6,100,100,2473.6,-0.36,0.92,0.23,0.08,0.89,NA,NA
"600",2022,0,24077900,7,92,91,2484.3,-0.33,0.880434782608696,NA,0.0869565217391304,0.782608695652174,NA,0.108695652173913
"601",2022,1,24078660,6,28,28,2475.4,-0.33,0.678571428571429,NA,NA,0.75,NA,NA
"602",2022,0,24231484,6,124,121,2435.4,-1.03,0.887096774193548,0.112903225806452,0.0967741935483871,0.693548387096774,NA,0.0887096774193548
"603",2022,1,24231484,8,217,211,2476.1,-0.54,0.889400921658986,0.0967741935483871,0.129032258064516,0.732718894009217,0.0276497695852535,0.0599078341013825
"604",2022,0,24231556,6,77,77,2433.4,-1.07,0.948051948051948,0.285714285714286,NA,0.961038961038961,NA,NA
"605",2022,1,24231588,6,303,291,2492,-0.03,0.877887788778878,0.118811881188119,0.0132013201320132,0.887788778877888,0.0132013201320132,0.0528052805280528
"606",2022,0,24231652,7,257,253,2497.8,-0.1,0.821011673151751,0.0544747081712062,0.194552529182879,0.513618677042802,0.0272373540856031,0.0583657587548638
"607",2022,1,24231652,8,218,215,2537.1,0.38,0.779816513761468,0.0458715596330275,0.174311926605505,0.536697247706422,0.0642201834862385,0.036697247706422
"608",2022,0,24231684,6,228,220,2438.3,-0.98,0.942982456140351,0.37719298245614,0.0482456140350877,0.916666666666667,NA,0.0219298245614035
"609",2022,1,24231684,7,232,223,2413.8,-1.51,0.90948275862069,0.383620689655172,0.0862068965517241,0.866379310344828,NA,NA
"610",2022,0,24231816,6,438,423,2448,-0.81,0.801369863013699,0.134703196347032,0.0639269406392694,0.73972602739726,0.0114155251141553,0.134703196347032
"611",2022,1,24231816,7,461,443,2469.4,-0.58,0.809110629067245,0.0715835140997831,0.0650759219088937,0.75704989154013,NA,0.123644251626898
"612",2022,0,24231984,7,334,329,2506.7,0.05,0.853293413173653,0.0808383233532934,0.12874251497006,0.718562874251497,0.0179640718562874,0.0508982035928144
"613",2022,1,24232144,6,300,285,2464.3,-0.52,0.903333333333333,0.103333333333333,NA,0.966666666666667,NA,0.03
"614",2022,0,24232144,8,423,405,2479.4,-0.49,0.931442080378251,0.0851063829787234,NA,0.983451536643026,NA,0.0094562647754137
"615",2022,1,24232176,7,150,148,2374.4,-2.17,0.926666666666667,0.373333333333333,0.28,0.68,NA,NA
"616",2022,0,24232340,7,633,613,2536.8,0.55,0.635071090047393,0.0584518167456556,0.0221169036334913,0.557661927330174,0.135860979462875,0.202211690363349
"617",2022,1,24232340,8,625,592,2535.2,0.36,0.648,0.0592,0.032,0.568,0.1344,0.2128
"618",2022,0,24232404,7,144,142,2431.3,-1.22,0.944444444444444,0.319444444444444,0.0416666666666667,0.923611111111111,NA,0.0277777777777778
"619",2022,1,24232508,6,111,108,2450.5,-0.76,0.864864864864865,0.045045045045045,0.396396396396396,0.513513513513513,NA,NA
"620",2022,0,24232672,6,238,233,2470.7,-0.41,0.76890756302521,0.147058823529412,0.0210084033613445,0.567226890756303,0.0168067226890756,0.352941176470588
"621",2022,1,24232736,8,382,379,2480.2,-0.48,0.921465968586387,0.0942408376963351,0.0392670157068063,0.866492146596859,0.0261780104712042,0.0471204188481675
"622",2022,0,24232872,7,298,293,2448.2,-0.93,0.875838926174497,0.144295302013423,NA,0.949664429530201,NA,0.0302013422818792
"623",2022,1,24232904,7,367,355,2538.3,0.58,0.645776566757493,0.0544959128065395,0.23433242506812,0.452316076294278,0.0871934604904632,0.160762942779292
"624",2022,0,24232968,7,350,346,2517.7,0.23,0.657142857142857,0.0485714285714286,0.0114285714285714,0.745714285714286,0.0885714285714286,0.0828571428571429
"625",2022,1,24233100,7,441,439,2567.2,1.06,0.537414965986395,0.0090702947845805,0.018140589569161,0.54875283446712,0.0476190476190476,0.303854875283447
"626",2022,0,24233236,7,460,448,2482,-0.37,0.908695652173913,0.0934782608695652,NA,0.943478260869565,NA,0.0391304347826087
"627",2022,1,24233268,6,273,268,2436.4,-1.01,0.948717948717949,0.21978021978022,NA,0.967032967032967,NA,0.0183150183150183
"628",2022,0,24233332,7,269,264,2450.3,-0.9,0.899628252788104,0.178438661710037,0.0297397769516729,0.87360594795539,NA,0.0706319702602231
"629",2022,1,24233364,6,349,342,2489.5,-0.08,0.936962750716332,0.26647564469914,0.0200573065902579,0.802292263610315,0.0458452722063037,0.0343839541547278
"630",2022,0,24233432,6,126,124,2446.4,-0.84,0.865079365079365,0.19047619047619,0.166666666666667,0.722222222222222,NA,0.0634920634920635
"631",2022,1,24233432,7,140,136,2440.6,-1.06,0.807142857142857,0.15,0.228571428571429,0.65,NA,0.0642857142857143
"632",2022,0,24233464,8,520,513,2505.9,-0.09,0.676923076923077,0.0384615384615385,0.190384615384615,0.565384615384615,0.0461538461538462,0.0211538461538462
"633",2022,1,24242116,6,11,11,2407.5,-1.52,0.909090909090909,NA,0.545454545454545,0.363636363636364,NA,NA
"634",2022,0,24245776,7,364,357,2468.5,-0.59,0.958791208791209,0.145604395604396,0.0357142857142857,0.947802197802198,NA,0.0137362637362637
"635",2022,1,24245876,6,289,287,2448.5,-0.8,0.937716262975779,0.190311418685121,NA,0.965397923875433,NA,0.0207612456747405
"636",2022,0,24245876,7,400,397,2457.9,-0.77,0.9325,0.1875,NA,0.9425,NA,0.04
"637",2022,1,24245940,8,356,350,2506.9,-0.07,0.674157303370786,0.050561797752809,0.0252808988764045,0.710674157303371,0.0561797752808989,0.132022471910112
"638",2022,0,24246004,7,232,230,2443.9,-1.01,0.918103448275862,0.245689655172414,0.0172413793103448,0.836206896551724,0.021551724137931,0.0905172413793103
"639",2022,1,24246004,8,242,240,2469.2,-0.65,0.942148760330578,0.136363636363636,0.0165289256198347,0.838842975206612,0.0289256198347107,0.0702479338842975
"640",2022,0,24246140,6,171,170,2399.5,-1.66,0.941520467836257,0.321637426900585,0.146198830409357,0.754385964912281,NA,0.0584795321637427
"641",2022,1,24246140,8,152,147,2431.8,-1.22,0.980263157894737,0.230263157894737,0.138157894736842,0.822368421052632,NA,NA
"642",2022,0,24246272,7,190,183,2478.6,-0.42,0.768421052631579,0.131578947368421,0.0473684210526316,0.589473684210526,0.0315789473684211,0.247368421052632
"643",2022,1,24285772,6,35,35,2458,-0.63,0.971428571428571,0.257142857142857,NA,1,NA,NA
"644",2022,0,24428256,6,111,108,2457.1,-0.65,0.945945945945946,0.324324324324324,0.036036036036036,0.882882882882883,NA,0.0720720720720721
"645",2022,1,24428256,8,137,135,2513.8,0.03,0.934306569343066,0.197080291970803,0.0364963503649635,0.912408759124088,NA,0.0291970802919708
"646",2022,0,24429644,6,63,63,2478.2,-0.28,0.952380952380952,0.142857142857143,NA,0.984126984126984,NA,NA
"647",2022,1,24472744,7,155,155,2448.2,-0.93,0.941935483870968,0.2,NA,0.980645161290323,NA,NA
"648",2022,0,24245576,7,132,131,2421.9,-1.38,0.916666666666667,0.113636363636364,0.560606060606061,0.371212121212121,NA,0.0303030303030303
"649",2022,1,24245576,8,132,128,2412.7,-1.51,0.878787878787879,0.0984848484848485,0.583333333333333,0.363636363636364,NA,NA
"650",2022,0,24245608,7,215,215,2451.7,-0.88,0.930232558139535,0.306976744186046,0.0325581395348837,0.934883720930233,NA,NA
"651",2022,1,24245608,8,228,224,2463,-0.74,0.947368421052632,0.271929824561404,0.0263157894736842,0.942982456140351,NA,0.0263157894736842
"652",2022,0,24245640,8,511,500,2536.7,0.38,0.847358121330724,0.0626223091976517,0.086105675146771,0.659491193737769,0.129158512720156,0.0665362035225049
"653",2022,1,24245804,6,271,263,2444.7,-0.87,0.900369003690037,0.151291512915129,0.151291512915129,0.81549815498155,NA,NA
"654",2022,0,24245876,8,451,447,2470.2,-0.63,0.946784922394678,0.119733924611973,NA,0.980044345898004,NA,0.0155210643015521
"655",2022,1,24246076,7,425,403,2460.8,-0.72,0.863529411764706,0.249411764705882,0.0329411764705882,0.663529411764706,0.0282352941176471,0.232941176470588
"656",2022,0,24246108,6,154,152,2439.1,-0.97,0.954545454545455,0.292207792207792,0.168831168831169,0.785714285714286,NA,0.0324675324675325
"657",2022,1,24246108,7,184,182,2413,-1.53,0.96195652173913,0.277173913043478,0.184782608695652,0.739130434782609,NA,0.0652173913043478
"658",2022,0,24246108,8,187,181,2437,-1.14,0.973262032085562,0.187165775401069,0.224598930481283,0.754010695187166,NA,NA
"659",2022,1,24246140,7,159,157,2429.5,-1.25,0.918238993710692,0.213836477987421,0.125786163522013,0.805031446540881,NA,0.0314465408805031
"660",2022,0,24246200,6,314,297,2468.7,-0.44,0.910828025477707,0.165605095541401,0.0127388535031847,0.961783439490446,NA,0.0222929936305732
"661",2022,1,24246200,8,345,321,2507.8,-0.06,0.87536231884058,0.063768115942029,NA,0.933333333333333,0.0144927536231884,0.0202898550724638
"662",2022,0,24246272,6,186,184,2462.5,-0.55,0.741935483870968,0.139784946236559,0.0967741935483871,0.612903225806452,0.0268817204301075,0.182795698924731
"663",2022,1,24246304,6,390,378,2451.1,-0.75,0.879487179487179,0.128205128205128,0.256410256410256,0.651282051282051,0.0230769230769231,0.0333333333333333
"664",2022,0,24246304,7,352,332,2462.2,-0.7,0.857954545454545,0.122159090909091,0.272727272727273,0.605113636363636,0.0426136363636364,0.0170454545454545
"665",2022,1,24246304,8,403,392,2482.1,-0.45,0.880893300248139,0.0942928039702233,0.233250620347394,0.637717121588089,0.0372208436724566,0.0198511166253102
"666",2022,0,24246400,6,278,273,2453.8,-0.71,0.953237410071942,0.244604316546763,0.0287769784172662,0.888489208633094,0.0143884892086331,0.0539568345323741
"667",2022,1,24265112,6,72,71,2479.4,-0.26,1,0.25,0.125,0.861111111111111,NA,NA
"668",2022,0,24265176,6,103,98,2445.4,-0.85,0.893203883495146,0.087378640776699,0.553398058252427,0.339805825242719,NA,NA
"669",2022,1,24265176,7,115,112,2471.9,-0.54,0.869565217391304,0.0608695652173913,0.582608695652174,0.391304347826087,NA,NA
"670",2022,0,24273724,6,177,176,2489.2,-0.08,0.88135593220339,0.135593220338983,NA,0.875706214689266,0.0677966101694915,0.0338983050847458
"671",2022,1,24273724,7,359,353,2502.1,-0.03,0.899721448467967,0.147632311977716,0.0194986072423398,0.896935933147632,0.0250696378830084,0.0501392757660167
"672",2022,0,24428256,7,103,101,2489.2,-0.25,0.912621359223301,0.359223300970874,0.0485436893203883,0.854368932038835,NA,0.058252427184466
"673",2022,1,24463176,6,267,263,2430.4,-1.12,0.940074906367041,0.269662921348315,0.0973782771535581,0.853932584269663,NA,0.0187265917602996
"674",2022,0,24463176,7,355,349,2426.5,-1.3,0.96056338028169,0.247887323943662,0.0873239436619718,0.867605633802817,NA,0.0366197183098592
"675",2022,1,24472744,8,194,190,2455,-0.86,0.958762886597938,0.128865979381443,NA,0.994845360824742,NA,NA
"676",2023,0,427956,7,399,389,2453.2,-0.84,0.954887218045113,0.117794486215539,NA,0.972431077694236,NA,0.0200501253132832
"677",2023,1,428044,7,146,145,2454.9,-0.82,0.924657534246575,0.0479452054794521,NA,0.979452054794521,NA,NA
"678",2023,0,428044,8,139,138,2490.3,-0.29,0.884892086330935,0.0503597122302158,NA,0.964028776978417,NA,0.0359712230215827
"679",2023,1,447820,7,60,59,2444.5,-0.98,0.916666666666667,0.233333333333333,NA,0.966666666666667,NA,NA
"680",2023,0,448044,8,173,165,2460.5,-0.73,0.942196531791908,0.173410404624278,0.0635838150289017,0.92485549132948,NA,NA
"681",2023,1,456796,6,249,246,2415.3,-1.33,0.975903614457831,0.281124497991968,NA,0.967871485943775,NA,NA
"682",2023,0,456796,7,318,316,2435.3,-1.13,0.959119496855346,0.295597484276729,0.0440251572327044,0.918238993710692,NA,0.0283018867924528
"683",2023,1,468176,6,262,254,2432.6,-1.04,0.938931297709924,0.213740458015267,0.0152671755725191,0.912213740458015,NA,0.0610687022900763
"684",2023,0,468176,7,264,257,2451.5,-0.87,0.954545454545455,0.178030303030303,NA,0.90530303030303,0.0189393939393939,0.0454545454545455
"685",2023,1,484380,8,59,58,2415,-1.4,0.932203389830508,0.220338983050848,NA,0.813559322033898,NA,NA
"686",2023,0,489560,7,128,119,2458.5,-0.76,0.9609375,0.0859375,NA,0.9453125,NA,0.0390625
"687",2023,1,489560,8,127,120,2486,-0.36,0.94488188976378,NA,NA,0.960629921259842,NA,NA
"688",2023,0,489632,7,153,152,2481.4,-0.38,0.947712418300654,0.130718954248366,NA,0.947712418300654,NA,0.0261437908496732
"689",2023,1,489632,8,144,143,2476.9,-0.49,0.951388888888889,0.138888888888889,NA,0.930555555555556,NA,0.0555555555555556
"690",2023,0,489664,6,90,84,2405.1,-1.5,0.966666666666667,0.233333333333333,0.3,0.644444444444444,NA,NA
"691",2023,1,489664,8,120,113,2400.3,-1.62,0.925,0.208333333333333,0.233333333333333,0.708333333333333,NA,0.0333333333333333
"692",2023,0,503884,8,110,109,2497,-0.2,0.945454545454545,0.0636363636363636,NA,0.945454545454545,NA,NA
"693",2023,1,505564,6,41,40,2480.6,-0.22,0.878048780487805,0.24390243902439,NA,0.951219512195122,NA,NA
"694",2023,0,505864,7,100,99,2482.6,-0.36,0.96,0.13,NA,0.97,NA,NA
"695",2023,1,506428,6,103,101,2591.5,1.66,0.242718446601942,NA,0.087378640776699,0.213592233009709,0.271844660194175,0.281553398058252
"696",2023,0,534944,6,94,94,2678.3,3.13,0.329787234042553,NA,NA,0.0638297872340425,0.48936170212766,0.319148936170213
"697",2023,1,534944,7,94,94,2696.3,3.11,0.319148936170213,NA,NA,0.106382978723404,0.457446808510638,0.308510638297872
"698",2023,0,560184,6,46,46,2410.3,-1.41,0.91304347826087,0.217391304347826,NA,0.91304347826087,NA,NA
"699",2023,1,566124,6,86,72,2407.4,-1.46,0.767441860465116,0.186046511627907,0.104651162790698,0.744186046511628,NA,0.0697674418604651
"700",2023,0,566256,6,80,70,2421.4,-1.23,0.7625,0.2375,0.25,0.6125,NA,0.0625
"701",2023,1,566256,7,84,77,2456,-0.8,0.75,0.154761904761905,0.166666666666667,0.69047619047619,NA,0.0595238095238095
"702",2023,0,7730160,7,274,274,2564.1,0.96,0.430656934306569,0.0145985401459854,NA,0.54014598540146,0.0474452554744526,0.18978102189781
"703",2023,1,7731388,6,167,167,2548.2,0.93,0.455089820359281,0.0359281437125748,0.143712574850299,0.329341317365269,0.131736526946108,0.275449101796407
"704",2023,0,7731388,7,162,161,2576.6,1.16,0.407407407407407,0.0246913580246914,0.135802469135802,0.364197530864197,0.160493827160494,0.259259259259259
"705",2023,1,7731584,8,52,52,2553.4,0.63,0.769230769230769,NA,NA,0.884615384615385,NA,0.0769230769230769
"706",2023,0,7732172,7,42,39,2443.9,-0.99,0.785714285714286,0.214285714285714,NA,0.928571428571429,NA,NA
"707",2023,1,7984460,8,159,138,2443.5,-0.98,0.773584905660377,0.0440251572327044,0.138364779874214,0.660377358490566,NA,0.0817610062893082
"708",2023,0,24065520,6,34,34,2526.1,0.55,0.911764705882353,0.205882352941176,NA,0.294117647058823,0.647058823529412,NA
"709",2023,1,24066584,6,13,13,2572.8,1.34,0.692307692307692,NA,0.923076923076923,NA,NA,NA
"710",2023,0,24067540,6,90,90,2434.5,-1,0.966666666666667,0.211111111111111,NA,0.988888888888889,NA,NA
"711",2023,1,24067540,8,112,111,2450.6,-0.88,0.964285714285714,0.116071428571429,NA,0.982142857142857,NA,NA
"712",2023,0,24068492,6,52,52,2434.3,-1.01,0.961538461538462,0.230769230769231,NA,0.961538461538462,NA,NA
"713",2023,1,24069188,6,18,18,2519.2,0.43,0.944444444444444,NA,NA,1,NA,NA
"714",2023,0,24069948,6,33,33,2453,-0.69,0.96969696969697,NA,NA,0.909090909090909,NA,NA
"715",2023,1,24070440,6,18,18,2442.9,-0.86,1,NA,NA,0.722222222222222,NA,NA
"716",2023,0,24071200,6,17,17,2477.5,-0.27,0.941176470588235,NA,NA,0.941176470588235,NA,NA
"717",2023,1,24072648,6,111,110,2482,-0.2,0.981981981981982,0.198198198198198,NA,0.981981981981982,NA,NA
"718",2023,0,24073380,6,25,24,2443.7,-0.85,0.96,0.24,0.28,0.64,NA,NA
"719",2023,1,24073512,6,72,72,2436.6,-0.97,1,0.152777777777778,0.222222222222222,0.75,NA,NA
"720",2023,0,24075032,6,80,80,2492.1,-0.03,0.9875,0.1875,NA,0.8875,NA,NA
"721",2023,1,24076016,6,91,91,2505.6,0.2,0.923076923076923,0.274725274725275,0.0879120879120879,0.879120879120879,NA,NA
"722",2023,0,24076712,6,81,79,2452.4,-0.7,0.925925925925926,0.135802469135802,NA,0.987654320987654,NA,NA
"723",2023,1,24076840,6,37,37,2430.6,-1.07,0.783783783783784,NA,NA,1,NA,NA
"724",2023,0,24077108,6,24,24,2543.7,0.85,0.541666666666667,NA,NA,0.666666666666667,0.208333333333333,NA
"725",2023,1,24077140,6,26,26,2433.7,-1.02,1,0.192307692307692,NA,0.961538461538462,NA,NA
"726",2023,0,24077172,6,122,121,2451.3,-0.72,0.967213114754098,0.204918032786885,0.131147540983607,0.852459016393443,NA,NA
"727",2023,1,24078528,8,47,45,2466.6,-0.64,0.978723404255319,NA,NA,0.978723404255319,NA,NA
"728",2023,0,24078660,6,29,29,2535.1,0.7,0.793103448275862,NA,NA,0.758620689655172,NA,NA
"729",2023,1,24079120,7,27,26,2415.9,-1.45,0.851851851851852,NA,NA,0.777777777777778,NA,0.148148148148148
"730",2023,0,24079120,8,27,27,2441,-1.02,0.925925925925926,NA,NA,0.740740740740741,NA,0.222222222222222
"731",2023,1,24079620,6,41,41,2383.5,-1.87,0.926829268292683,0.268292682926829,0.146341463414634,0.780487804878049,NA,NA
"732",2023,0,24231420,8,235,233,2506,-0.06,0.961702127659574,0.136170212765957,0.0297872340425532,0.893617021276596,NA,0.051063829787234
"733",2023,1,24231556,8,305,300,2487.4,-0.34,0.963934426229508,0.114754098360656,NA,0.957377049180328,NA,0.0360655737704918
"734",2023,0,24231588,6,262,259,2487.1,-0.11,0.874045801526718,0.0877862595419847,NA,0.931297709923664,NA,0.0267175572519084
"735",2023,1,24231588,7,322,313,2533.9,0.47,0.863354037267081,0.0807453416149068,0.0124223602484472,0.87888198757764,0.0124223602484472,0.0496894409937888
"736",2023,0,24231588,8,308,303,2540.7,0.45,0.844155844155844,0.0194805194805195,0.0194805194805195,0.814935064935065,0.012987012987013,0.126623376623377
"737",2023,1,24231652,6,282,278,2477.3,-0.28,0.812056737588652,0.0815602836879433,0.223404255319149,0.581560283687943,NA,0.0177304964539007
"738",2023,0,24231652,7,240,234,2490.1,-0.24,0.816666666666667,0.0583333333333333,0.216666666666667,0.541666666666667,0.0208333333333333,0.0458333333333333
"739",2023,1,24231652,8,275,264,2514.7,0.06,0.832727272727273,0.0509090909090909,0.192727272727273,0.516363636363636,0.0254545454545455,0.0581818181818182
"740",2023,0,24231788,7,218,214,2430.4,-1.21,0.917431192660551,0.192660550458716,0.0412844036697248,0.81651376146789,0.0321100917431193,0.0779816513761468
"741",2023,1,24231816,7,457,446,2461.3,-0.71,0.787746170678337,0.100656455142232,0.0678336980306346,0.74398249452954,0.0109409190371991,0.133479212253829
"742",2023,0,24231848,7,356,343,2433.9,-1.16,0.960674157303371,0.185393258426966,0.174157303370786,0.794943820224719,NA,0.0224719101123595
"743",2023,1,24232008,6,238,232,2430.9,-1.06,0.92436974789916,0.302521008403361,0.0294117647058824,0.894957983193277,NA,0.0378151260504202
"744",2023,0,24232008,7,234,228,2430.2,-1.22,0.931623931623932,0.277777777777778,0.0555555555555556,0.858974358974359,NA,0.0341880341880342
"745",2023,1,24232008,8,218,210,2409.7,-1.48,0.889908256880734,0.293577981651376,0.0275229357798165,0.885321100917431,0.018348623853211,0.036697247706422
"746",2023,0,24232112,6,140,131,2411,-1.4,0.942857142857143,0.214285714285714,0.342857142857143,0.628571428571429,NA,NA
"747",2023,1,24232112,7,152,145,2426.8,-1.27,0.940789473684211,0.203947368421053,0.342105263157895,0.618421052631579,NA,0.0328947368421053
"748",2023,0,24232144,6,335,331,2461.1,-0.55,0.928358208955224,0.140298507462687,NA,0.949253731343284,NA,0.0388059701492537
"749",2023,1,24232144,7,372,365,2489.3,-0.26,0.913978494623656,0.0779569892473118,NA,0.954301075268817,NA,0.0295698924731183
"750",2023,0,24232144,8,433,418,2468.8,-0.61,0.926096997690531,0.0739030023094688,NA,0.960739030023095,NA,0.0277136258660508
"751",2023,1,24232176,8,157,154,2386.3,-1.83,0.942675159235669,0.331210191082802,0.305732484076433,0.668789808917197,NA,NA
"752",2023,0,24232204,6,159,158,2483.7,-0.17,0.943396226415094,0.169811320754717,NA,0.955974842767296,NA,0.0314465408805031
"753",2023,1,24232204,7,439,434,2488.7,-0.27,0.947608200455581,0.154897494305239,NA,0.945330296127563,NA,0.0455580865603645
"754",2023,0,24232204,8,422,416,2505.7,-0.07,0.943127962085308,0.111374407582938,0.009478672985782,0.943127962085308,NA,0.0402843601895735
"755",2023,1,24232276,6,279,277,2548,0.92,0.727598566308244,0.0645161290322581,0.032258064516129,0.741935483870968,0.028673835125448,0.146953405017921
